조사기준일,시도,행정구역,학제,학교수,학급수계,1년학급수,2년학급수,3년학급수,4년학급수,5년학급수,6년학급수,학생수계,1년학생수,2년학생수,3년학생수,4년학생수,5년학생수,6년학생수,교원수계,교원수여자
20140401,전북,진안군,고등학교,5 ,31 ,10 ,10 ,11 ,0 ,0 ,0 ,729 ,249 ,242 ,238 ,0 ,0 ,0 ,83 ,35 
20140401,전북,진안군, (일반고),3 ,13 ,4 ,4 ,5 ,0 ,0 ,0 ,291 ,91 ,96 ,104 ,0 ,0 ,0 ,36 ,17 
20140401,전북,진안군, (특성화고),2 ,18 ,6 ,6 ,6 ,0 ,0 ,0 ,438 ,158 ,146 ,134 ,0 ,0 ,0 ,47 ,18 
20140401,전북,진안군,계,40 ,181 ,36 ,39 ,38 ,14 ,17 ,18 ,2457 ,562 ,599 ,563 ,164 ,170 ,169 ,385 ,209 
20140401,전북,무주군,유치원,9 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,220 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,26 
20140401,전북,무주군,초등학교,10 ,77 ,14 ,13 ,13 ,12 ,11 ,14 ,1059 ,210 ,169 ,186 ,169 ,156 ,169 ,122 ,58 
20140401,전북,무주군,중학교,6 ,34 ,11 ,12 ,11 ,0 ,0 ,0 ,613 ,199 ,199 ,215 ,0 ,0 ,0 ,83 ,42 
20140401,전북,무주군,고등학교,5 ,39 ,12 ,14 ,13 ,0 ,0 ,0 ,720 ,226 ,235 ,259 ,0 ,0 ,0 ,91 ,40 
20140401,전북,무주군, (일반고),4 ,33 ,10 ,12 ,11 ,0 ,0 ,0 ,606 ,187 ,195 ,224 ,0 ,0 ,0 ,75 ,31 
20140401,전북,무주군, (특성화고),1 ,6 ,2 ,2 ,2 ,0 ,0 ,0 ,114 ,39 ,40 ,35 ,0 ,0 ,0 ,16 ,9 
20140401,전북,무주군,계,30 ,168 ,37 ,39 ,37 ,12 ,11 ,14 ,2612 ,635 ,603 ,660 ,169 ,156 ,169 ,322 ,166 
20140401,전북,장수군,유치원,9 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,182 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,18 
20140401,전북,장수군,초등학교,8 ,75 ,11 ,10 ,12 ,12 ,14 ,16 ,927 ,179 ,131 ,156 ,167 ,157 ,137 ,121 ,56 
20140401,전북,장수군,중학교,7 ,31 ,10 ,10 ,11 ,0 ,0 ,0 ,492 ,144 ,185 ,163 ,0 ,0 ,0 ,75 ,44 
20140401,전북,장수군,고등학교,5 ,40 ,13 ,14 ,13 ,0 ,0 ,0 ,868 ,287 ,275 ,306 ,0 ,0 ,0 ,110 ,49 
20140401,전북,장수군, (일반고),4 ,33 ,11 ,11 ,11 ,0 ,0 ,0 ,706 ,232 ,219 ,255 ,0 ,0 ,0 ,92 ,44 
20140401,전북,장수군, (특성화고),1 ,7 ,2 ,3 ,2 ,0 ,0 ,0 ,162 ,55 ,56 ,51 ,0 ,0 ,0 ,18 ,5 
20140401,전북,장수군,계,29 ,162 ,34 ,34 ,36 ,12 ,14 ,16 ,2469 ,610 ,591 ,625 ,167 ,157 ,137 ,324 ,167 
20140401,전북,임실군,유치원,15 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,208 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,24 
20140401,전북,임실군,초등학교,15 ,107 ,17 ,17 ,17 ,19 ,19 ,18 ,1057 ,163 ,163 ,174 ,185 ,200 ,172 ,185 ,122 
20140401,전북,임실군,중학교,9 ,37 ,12 ,13 ,12 ,0 ,0 ,0 ,545 ,180 ,186 ,179 ,0 ,0 ,0 ,100 ,49 
20140401,전북,임실군,고등학교,3 ,22 ,7 ,7 ,8 ,0 ,0 ,0 ,531 ,191 ,175 ,165 ,0 ,0 ,0 ,58 ,20 
20140401,전북,임실군, (일반고),1 ,9 ,3 ,3 ,3 ,0 ,0 ,0 ,250 ,81 ,85 ,84 ,0 ,0 ,0 ,26 ,12 
20140401,전북,임실군, (특성화고),2 ,13 ,4 ,4 ,5 ,0 ,0 ,0 ,281 ,110 ,90 ,81 ,0 ,0 ,0 ,32 ,8 
20140401,전북,임실군,계,42 ,185 ,36 ,37 ,37 ,19 ,19 ,18 ,2341 ,534 ,524 ,518 ,185 ,200 ,172 ,367 ,215 
20140401,전북,순창군,유치원,15 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,255 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,34 
20140401,전북,순창군,초등학교,15 ,117 ,19 ,17 ,19 ,20 ,21 ,21 ,1212 ,208 ,191 ,189 ,204 ,209 ,211 ,195 ,99 
20140401,전북,순창군,중학교,7 ,36 ,11 ,12 ,13 ,0 ,0 ,0 ,710 ,218 ,245 ,247 ,0 ,0 ,0 ,85 ,48 
20140401,전북,순창군,고등학교,3 ,32 ,10 ,10 ,12 ,0 ,0 ,0 ,792 ,258 ,282 ,252 ,0 ,0 ,0 ,86 ,41 
20140401,전북,순창군, (일반고),3 ,32 ,10 ,10 ,12 ,0 ,0 ,0 ,792 ,258 ,282 ,252 ,0 ,0 ,0 ,86 ,41 
20140401,전북,순창군,계,40 ,207 ,40 ,39 ,44 ,20 ,21 ,21 ,2969 ,684 ,718 ,688 ,204 ,209 ,211 ,401 ,222 
20140401,전북,고창군,유치원,22 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,406 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,40 
20140401,전북,고창군,초등학교,21 ,176 ,29 ,27 ,28 ,27 ,33 ,32 ,2222 ,394 ,337 ,325 ,365 ,379 ,422 ,304 ,201 
20140401,전북,고창군,중학교,14 ,86 ,28 ,29 ,29 ,0 ,0 ,0 ,1931 ,636 ,670 ,625 ,0 ,0 ,0 ,189 ,94 
20140401,전북,고창군,고등학교,6 ,107 ,35 ,36 ,36 ,0 ,0 ,0 ,2694 ,916 ,877 ,901 ,0 ,0 ,0 ,232 ,92 
20140401,전북,고창군, (일반고),5 ,83 ,27 ,28 ,28 ,0 ,0 ,0 ,2009 ,689 ,646 ,674 ,0 ,0 ,0 ,185 ,80 
20140401,전북,고창군, (특성화고),1 ,24 ,8 ,8 ,8 ,0 ,0 ,0 ,685 ,227 ,231 ,227 ,0 ,0 ,0 ,47 ,12 
20140401,전북,고창군,계,63 ,401 ,92 ,92 ,93 ,27 ,33 ,32 ,7253 ,1946 ,1884 ,1851 ,365 ,379 ,422 ,765 ,427 
20140401,전북,부안군,유치원,25 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,539 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,51 
20140401,전북,부안군,초등학교,22 ,174 ,25 ,26 ,25 ,28 ,34 ,36 ,2208 ,353 ,325 ,336 ,378 ,396 ,420 ,285 ,149 
20140401,전북,부안군,중학교,13 ,75 ,23 ,24 ,28 ,0 ,0 ,0 ,1588 ,508 ,531 ,549 ,0 ,0 ,0 ,170 ,73 
20140401,전북,부안군,고등학교,7 ,78 ,26 ,25 ,27 ,0 ,0 ,0 ,1871 ,629 ,627 ,615 ,0 ,0 ,0 ,189 ,68 
20140401,전북,부안군, (일반고),4 ,51 ,17 ,17 ,17 ,0 ,0 ,0 ,1300 ,432 ,443 ,425 ,0 ,0 ,0 ,120 ,42 
20140401,전북,부안군, (특성화고),3 ,27 ,9 ,8 ,10 ,0 ,0 ,0 ,571 ,197 ,184 ,190 ,0 ,0 ,0 ,69 ,26 
20140401,전북,부안군,계,67 ,369 ,74 ,75 ,80 ,28 ,34 ,36 ,6206 ,1490 ,1483 ,1500 ,378 ,396 ,420 ,696 ,341 
20140401,전북,계,유치원,526 ,1456 ,0 ,0 ,0 ,0 ,0 ,0 ,23296 ,0 ,0 ,0 ,0 ,0 ,0 ,2021 ,1994 
20140401,전북,계,초등학교,414 ,5165 ,835 ,789 ,800 ,843 ,908 ,990 ,101860 ,17350 ,15710 ,15833 ,17009 ,17798 ,18160 ,7989 ,5671 
20140401,전북,계,중학교,209 ,2261 ,704 ,772 ,785 ,0 ,0 ,0 ,67182 ,20857 ,23389 ,22936 ,0 ,0 ,0 ,4738 ,2747 
20140401,전북,계,고등학교,132 ,2503 ,828 ,831 ,844 ,0 ,0 ,0 ,73433 ,24507 ,24437 ,24489 ,0 ,0 ,0 ,5626 ,2159 
20140401,전북,계, (일반고),91 ,1710 ,564 ,569 ,577 ,0 ,0 ,0 ,52423 ,17369 ,17429 ,17625 ,0 ,0 ,0 ,3839 ,1501 
20140401,전북,계, (특목고),7 ,137 ,47 ,46 ,44 ,0 ,0 ,0 ,3109 ,1110 ,1058 ,941 ,0 ,0 ,0 ,347 ,117 
20140401,전북,계, (특성화고),29 ,526 ,174 ,173 ,179 ,0 ,0 ,0 ,13872 ,4676 ,4618 ,4578 ,0 ,0 ,0 ,1169 ,467 
20140401,전북,계, (자율고),5 ,130 ,43 ,43 ,44 ,0 ,0 ,0 ,4029 ,1352 ,1332 ,1345 ,0 ,0 ,0 ,271 ,74 
20140401,전북,계,특수학교,11 ,204 ,75 ,46 ,44 ,14 ,11 ,14 ,1285 ,520 ,295 ,279 ,70 ,51 ,70 ,363 ,258 
20140401,전북,계,고등공민학교,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,6 ,1 
20140401,전북,계,계,1293 ,11590 ,2442 ,2438 ,2474 ,857 ,919 ,1004 ,267058 ,63234 ,63831 ,63539 ,17079 ,17849 ,18230 ,20743 ,12830 
20140401,전남,목포시,유치원,55 ,209 ,0 ,0 ,0 ,0 ,0 ,0 ,3716 ,0 ,0 ,0 ,0 ,0 ,0 ,283 ,275 
20140401,전남,목포시,초등학교,31 ,636 ,101 ,101 ,96 ,104 ,114 ,120 ,15972 ,2741 ,2578 ,2418 ,2641 ,2802 ,2792 ,950 ,569 
20140401,전남,목포시,중학교,16 ,321 ,97 ,110 ,114 ,0 ,0 ,0 ,10667 ,3219 ,3724 ,3724 ,0 ,0 ,0 ,620 ,327 
20140401,전남,목포시,고등학교,15 ,373 ,123 ,125 ,125 ,0 ,0 ,0 ,10838 ,3599 ,3610 ,3629 ,0 ,0 ,0 ,860 ,312 
20140401,전남,목포시, (일반고),10 ,242 ,80 ,83 ,79 ,0 ,0 ,0 ,7391 ,2495 ,2456 ,2440 ,0 ,0 ,0 ,559 ,196 
20140401,전남,목포시, (특성화고),4 ,110 ,36 ,35 ,39 ,0 ,0 ,0 ,2782 ,882 ,939 ,961 ,0 ,0 ,0 ,247 ,95 
20140401,전남,목포시, (자율고),1 ,21 ,7 ,7 ,7 ,0 ,0 ,0 ,665 ,222 ,215 ,228 ,0 ,0 ,0 ,54 ,21 
20140401,전남,목포시,특수학교,1 ,18 ,7 ,3 ,4 ,1 ,2 ,1 ,126 ,46 ,23 ,34 ,10 ,10 ,3 ,35 ,20 
20140401,전남,목포시,계,118 ,1557 ,328 ,339 ,339 ,105 ,116 ,121 ,41319 ,9605 ,9935 ,9805 ,2651 ,2812 ,2795 ,2748 ,1503 
20140401,전남,여수시,유치원,75 ,192 ,0 ,0 ,0 ,0 ,0 ,0 ,3036 ,0 ,0 ,0 ,0 ,0 ,0 ,256 ,254 
20140401,전남,여수시,초등학교,50 ,750 ,119 ,116 ,105 ,127 ,129 ,154 ,15912 ,2677 ,2455 ,2357 ,2744 ,2836 ,2843 ,1111 ,733 
20140401,전남,여수시,중학교,23 ,342 ,104 ,117 ,121 ,0 ,0 ,0 ,10590 ,3255 ,3719 ,3616 ,0 ,0 ,0 ,715 ,448 
20140401,전남,여수시,고등학교,15 ,364 ,118 ,120 ,126 ,0 ,0 ,0 ,11145 ,3711 ,3687 ,3747 ,0 ,0 ,0 ,817 ,348 
20140401,전남,여수시, (일반고),9 ,198 ,65 ,65 ,68 ,0 ,0 ,0 ,6506 ,2166 ,2143 ,2197 ,0 ,0 ,0 ,454 ,199 
20140401,전남,여수시, (특목고),1 ,20 ,5 ,7 ,8 ,0 ,0 ,0 ,425 ,100 ,121 ,204 ,0 ,0 ,0 ,52 ,22 
20140401,전남,여수시, (특성화고),4 ,118 ,38 ,39 ,41 ,0 ,0 ,0 ,3230 ,1112 ,1105 ,1013 ,0 ,0 ,0 ,245 ,103 
20140401,전남,여수시, (자율고),1 ,28 ,10 ,9 ,9 ,0 ,0 ,0 ,984 ,333 ,318 ,333 ,0 ,0 ,0 ,66 ,24 
20140401,전남,여수시,특수학교,1 ,26 ,10 ,7 ,6 ,1 ,1 ,1 ,180 ,88 ,39 ,37 ,6 ,6 ,4 ,47 ,34 
20140401,전남,여수시,계,164 ,1674 ,351 ,360 ,358 ,128 ,130 ,155 ,40863 ,9731 ,9900 ,9757 ,2750 ,2842 ,2847 ,2946 ,1817 
20140401,전남,순천시,유치원,59 ,204 ,0 ,0 ,0 ,0 ,0 ,0 ,3403 ,0 ,0 ,0 ,0 ,0 ,0 ,312 ,305 
20140401,전남,순천시,초등학교,40 ,715 ,115 ,108 ,103 ,120 ,128 ,141 ,17167 ,2872 ,2659 ,2605 ,2915 ,3045 ,3071 ,1058 ,643 
20140401,전남,순천시,중학교,21 ,360 ,108 ,124 ,128 ,0 ,0 ,0 ,11787 ,3595 ,4078 ,4114 ,0 ,0 ,0 ,728 ,440 
20140401,전남,순천시,고등학교,15 ,432 ,143 ,143 ,146 ,0 ,0 ,0 ,13606 ,4291 ,4687 ,4628 ,0 ,0 ,0 ,962 ,360 
20140401,전남,순천시, (일반고),9 ,270 ,90 ,90 ,90 ,0 ,0 ,0 ,8850 ,2853 ,3007 ,2990 ,0 ,0 ,0 ,607 ,217 
20140401,전남,순천시, (특성화고),5 ,126 ,41 ,41 ,44 ,0 ,0 ,0 ,3523 ,1042 ,1260 ,1221 ,0 ,0 ,0 ,272 ,115 
20140401,전남,순천시, (자율고),1 ,36 ,12 ,12 ,12 ,0 ,0 ,0 ,1233 ,396 ,420 ,417 ,0 ,0 ,0 ,83 ,28 
20140401,전남,순천시,특수학교,1 ,39 ,14 ,10 ,9 ,2 ,1 ,3 ,234 ,105 ,50 ,48 ,9 ,7 ,15 ,67 ,48 
20140401,전남,순천시,계,136 ,1750 ,380 ,385 ,386 ,122 ,129 ,144 ,46197 ,10863 ,11474 ,11395 ,2924 ,3052 ,3086 ,3127 ,1796 
20140401,전남,나주시,유치원,25 ,48 ,0 ,0 ,0 ,0 ,0 ,0 ,656 ,0 ,0 ,0 ,0 ,0 ,0 ,64 ,64 
20140401,전남,나주시,초등학교,21 ,207 ,33 ,32 ,32 ,34 ,34 ,42 ,3457 ,597 ,547 ,532 ,556 ,601 ,624 ,350 ,225 
20140401,전남,나주시,중학교,15 ,93 ,28 ,31 ,34 ,0 ,0 ,0 ,2138 ,659 ,747 ,732 ,0 ,0 ,0 ,235 ,143 
20140401,전남,나주시,고등학교,11 ,146 ,50 ,46 ,50 ,0 ,0 ,0 ,3446 ,1250 ,1147 ,1049 ,0 ,0 ,0 ,343 ,148 
20140401,전남,나주시, (일반고),4 ,45 ,17 ,13 ,15 ,0 ,0 ,0 ,1103 ,418 ,330 ,355 ,0 ,0 ,0 ,105 ,26 
20140401,전남,나주시, (특목고),2 ,27 ,9 ,9 ,9 ,0 ,0 ,0 ,527 ,203 ,209 ,115 ,0 ,0 ,0 ,75 ,35 
20140401,전남,나주시, (특성화고),4 ,56 ,18 ,18 ,20 ,0 ,0 ,0 ,1273 ,451 ,429 ,393 ,0 ,0 ,0 ,121 ,66 
20140401,전남,나주시, (자율고),1 ,18 ,6 ,6 ,6 ,0 ,0 ,0 ,543 ,178 ,179 ,186 ,0 ,0 ,0 ,42 ,21 
20140401,전남,나주시,특수학교,1 ,13 ,3 ,3 ,5 ,1 ,1 ,0 ,74 ,16 ,23 ,21 ,6 ,8 ,0 ,26 ,16 
20140401,전남,나주시,계,73 ,507 ,114 ,112 ,121 ,35 ,35 ,42 ,9771 ,2522 ,2464 ,2334 ,562 ,609 ,624 ,1018 ,596 
20140401,전남,광양시,유치원,39 ,98 ,0 ,0 ,0 ,0 ,0 ,0 ,1546 ,0 ,0 ,0 ,0 ,0 ,0 ,184 ,180 
20140401,전남,광양시,초등학교,28 ,426 ,71 ,64 ,66 ,67 ,73 ,85 ,9149 ,1610 ,1452 ,1412 ,1504 ,1539 ,1632 ,646 ,439 
20140401,전남,광양시,중학교,12 ,201 ,60 ,70 ,71 ,0 ,0 ,0 ,6262 ,1823 ,2221 ,2218 ,0 ,0 ,0 ,408 ,269 
20140401,전남,광양시,고등학교,8 ,196 ,65 ,67 ,64 ,0 ,0 ,0 ,6342 ,2041 ,2115 ,2186 ,0 ,0 ,0 ,438 ,204 
20140401,전남,광양시, (일반고),4 ,100 ,33 ,35 ,32 ,0 ,0 ,0 ,3438 ,1111 ,1125 ,1202 ,0 ,0 ,0 ,224 ,124 
20140401,전남,광양시, (특목고),1 ,15 ,5 ,5 ,5 ,0 ,0 ,0 ,294 ,103 ,96 ,95 ,0 ,0 ,0 ,41 ,19 
20140401,전남,광양시, (특성화고),1 ,24 ,8 ,8 ,8 ,0 ,0 ,0 ,665 ,231 ,223 ,211 ,0 ,0 ,0 ,50 ,23 
20140401,전남,광양시, (자율고),2 ,57 ,19 ,19 ,19 ,0 ,0 ,0 ,1945 ,596 ,671 ,678 ,0 ,0 ,0 ,123 ,38 
20140401,전남,광양시,계,87 ,921 ,196 ,201 ,201 ,67 ,73 ,85 ,23299 ,5474 ,5788 ,5816 ,1504 ,1539 ,1632 ,1676 ,1092 
20140401,전남,담양군,유치원,15 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,366 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,32 
20140401,전남,담양군,초등학교,14 ,106 ,16 ,17 ,16 ,18 ,18 ,21 ,1417 ,233 ,214 ,236 ,230 ,240 ,264 ,187 ,112 
20140401,전남,담양군,중학교,7 ,40 ,11 ,13 ,16 ,0 ,0 ,0 ,902 ,251 ,329 ,322 ,0 ,0 ,0 ,102 ,65 
20140401,전남,담양군,고등학교,4 ,73 ,23 ,25 ,25 ,0 ,0 ,0 ,1916 ,667 ,630 ,619 ,0 ,0 ,0 ,166 ,48 
20140401,전남,담양군, (일반고),2 ,44 ,14 ,14 ,16 ,0 ,0 ,0 ,1236 ,420 ,402 ,414 ,0 ,0 ,0 ,94 ,28 
20140401,전남,담양군, (특성화고),2 ,29 ,9 ,11 ,9 ,0 ,0 ,0 ,680 ,247 ,228 ,205 ,0 ,0 ,0 ,72 ,20 
20140401,전남,담양군,계,40 ,244 ,50 ,55 ,57 ,18 ,18 ,21 ,4601 ,1151 ,1173 ,1177 ,230 ,240 ,264 ,489 ,257 
20140401,전남,곡성군,유치원,8 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,179 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,19 
20140401,전남,곡성군,초등학교,8 ,74 ,11 ,12 ,11 ,14 ,14 ,12 ,1061 ,154 ,169 ,168 ,178 ,198 ,194 ,128 ,82 
20140401,전남,곡성군,중학교,3 ,26 ,8 ,8 ,10 ,0 ,0 ,0 ,717 ,232 ,233 ,252 ,0 ,0 ,0 ,61 ,37 
20140401,전남,곡성군,고등학교,4 ,51 ,16 ,17 ,18 ,0 ,0 ,0 ,1110 ,375 ,378 ,357 ,0 ,0 ,0 ,111 ,53 
20140401,전남,곡성군, (일반고),2 ,31 ,10 ,10 ,11 ,0 ,0 ,0 ,754 ,255 ,266 ,233 ,0 ,0 ,0 ,66 ,31 
20140401,전남,곡성군, (특성화고),2 ,20 ,6 ,7 ,7 ,0 ,0 ,0 ,356 ,120 ,112 ,124 ,0 ,0 ,0 ,45 ,22 
20140401,전남,곡성군,계,23 ,166 ,35 ,37 ,39 ,14 ,14 ,12 ,3067 ,761 ,780 ,777 ,178 ,198 ,194 ,319 ,191 
20140401,전남,구례군,유치원,12 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,228 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,20 
20140401,전남,구례군,초등학교,10 ,85 ,13 ,14 ,12 ,15 ,13 ,18 ,1058 ,184 ,166 ,174 ,164 ,185 ,185 ,140 ,77 
20140401,전남,구례군,중학교,5 ,30 ,9 ,11 ,10 ,0 ,0 ,0 ,749 ,225 ,257 ,267 ,0 ,0 ,0 ,74 ,43 
20140401,전남,구례군,고등학교,2 ,27 ,8 ,9 ,10 ,0 ,0 ,0 ,612 ,191 ,200 ,221 ,0 ,0 ,0 ,64 ,30 
20140401,전남,구례군, (일반고),1 ,12 ,4 ,4 ,4 ,0 ,0 ,0 ,376 ,125 ,124 ,127 ,0 ,0 ,0 ,32 ,19 
20140401,전남,구례군, (특성화고),1 ,15 ,4 ,5 ,6 ,0 ,0 ,0 ,236 ,66 ,76 ,94 ,0 ,0 ,0 ,32 ,11 
20140401,전남,구례군,계,29 ,159 ,30 ,34 ,32 ,15 ,13 ,18 ,2647 ,600 ,623 ,662 ,164 ,185 ,185 ,298 ,170 
20140401,전남,고흥군,유치원,23 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,326 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,38 
20140401,전남,고흥군,초등학교,17 ,162 ,26 ,27 ,27 ,25 ,26 ,31 ,2344 ,388 ,348 ,382 ,378 ,406 ,442 ,268 ,148 
20140401,전남,고흥군,중학교,15 ,74 ,23 ,23 ,28 ,0 ,0 ,0 ,1555 ,467 ,523 ,565 ,0 ,0 ,0 ,189 ,93 
20140401,전남,고흥군,고등학교,5 ,66 ,21 ,21 ,24 ,0 ,0 ,0 ,1364 ,472 ,459 ,433 ,0 ,0 ,0 ,143 ,54 
20140401,전남,고흥군, (일반고),2 ,32 ,11 ,10 ,11 ,0 ,0 ,0 ,847 ,303 ,279 ,265 ,0 ,0 ,0 ,72 ,27 
20140401,전남,고흥군, (특성화고),3 ,34 ,10 ,11 ,13 ,0 ,0 ,0 ,517 ,169 ,180 ,168 ,0 ,0 ,0 ,71 ,27 
20140401,전남,고흥군,계,60 ,331 ,70 ,71 ,79 ,25 ,26 ,31 ,5589 ,1327 ,1330 ,1380 ,378 ,406 ,442 ,638 ,333 
20140401,전남,보성군,유치원,21 ,28 ,0 ,0 ,0 ,0 ,0 ,0 ,270 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,33 
20140401,전남,보성군,초등학교,18 ,132 ,19 ,21 ,20 ,23 ,23 ,26 ,1524 ,256 ,253 ,233 ,237 ,279 ,266 ,220 ,145 
20140401,전남,보성군,중학교,12 ,58 ,17 ,21 ,20 ,0 ,0 ,0 ,1247 ,380 ,434 ,433 ,0 ,0 ,0 ,161 ,83 
20140401,전남,보성군,고등학교,6 ,65 ,21 ,22 ,22 ,0 ,0 ,0 ,1540 ,481 ,545 ,514 ,0 ,0 ,0 ,150 ,59 
20140401,전남,보성군, (일반고),4 ,41 ,14 ,14 ,13 ,0 ,0 ,0 ,1122 ,361 ,384 ,377 ,0 ,0 ,0 ,97 ,32 
20140401,전남,보성군, (특성화고),2 ,24 ,7 ,8 ,9 ,0 ,0 ,0 ,418 ,120 ,161 ,137 ,0 ,0 ,0 ,53 ,27 
20140401,전남,보성군,계,57 ,283 ,57 ,64 ,62 ,23 ,23 ,26 ,4581 ,1117 ,1232 ,1180 ,237 ,279 ,266 ,564 ,320 
20140401,전남,화순군,유치원,19 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,490 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,43 
20140401,전남,화순군,초등학교,16 ,200 ,33 ,29 ,30 ,33 ,34 ,41 ,3485 ,611 ,500 ,514 ,593 ,610 ,657 ,309 ,206 
20140401,전남,화순군,중학교,10 ,89 ,27 ,33 ,29 ,0 ,0 ,0 ,2392 ,715 ,862 ,815 ,0 ,0 ,0 ,197 ,124 
20140401,전남,화순군,고등학교,4 ,78 ,25 ,25 ,28 ,0 ,0 ,0 ,2372 ,778 ,798 ,796 ,0 ,0 ,0 ,171 ,68 
20140401,전남,화순군, (일반고),3 ,51 ,17 ,17 ,17 ,0 ,0 ,0 ,1713 ,561 ,581 ,571 ,0 ,0 ,0 ,117 ,45 
20140401,전남,화순군, (특성화고),1 ,27 ,8 ,8 ,11 ,0 ,0 ,0 ,659 ,217 ,217 ,225 ,0 ,0 ,0 ,54 ,23 
20140401,전남,화순군,계,49 ,404 ,85 ,87 ,87 ,33 ,34 ,41 ,8739 ,2104 ,2160 ,2125 ,593 ,610 ,657 ,720 ,441 
20140401,전남,장흥군,유치원,17 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,339 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,29 
20140401,전남,장흥군,초등학교,15 ,122 ,19 ,19 ,19 ,20 ,22 ,23 ,1677 ,258 ,247 ,264 ,277 ,310 ,321 ,203 ,114 
20140401,전남,장흥군,중학교,9 ,53 ,17 ,17 ,19 ,0 ,0 ,0 ,1195 ,382 ,405 ,408 ,0 ,0 ,0 ,131 ,79 
20140401,전남,장흥군,고등학교,4 ,50 ,16 ,17 ,17 ,0 ,0 ,0 ,1144 ,398 ,393 ,353 ,0 ,0 ,0 ,116 ,43 
20140401,전남,장흥군, (일반고),2 ,25 ,8 ,9 ,8 ,0 ,0 ,0 ,663 ,216 ,232 ,215 ,0 ,0 ,0 ,58 ,26 
20140401,전남,장흥군, (특성화고),2 ,25 ,8 ,8 ,9 ,0 ,0 ,0 ,481 ,182 ,161 ,138 ,0 ,0 ,0 ,58 ,17 
20140401,전남,장흥군,계,45 ,252 ,52 ,53 ,55 ,20 ,22 ,23 ,4355 ,1038 ,1045 ,1025 ,277 ,310 ,321 ,480 ,265 
20140401,전남,강진군,유치원,14 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,166 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,20 
20140401,전남,강진군,초등학교,14 ,111 ,18 ,16 ,18 ,18 ,20 ,21 ,1445 ,249 ,224 ,224 ,242 ,252 ,254 ,191 ,103 
20140401,전남,강진군,중학교,9 ,51 ,17 ,17 ,17 ,0 ,0 ,0 ,1097 ,365 ,378 ,354 ,0 ,0 ,0 ,125 ,69 
20140401,전남,강진군,고등학교,5 ,48 ,14 ,16 ,18 ,0 ,0 ,0 ,1115 ,332 ,362 ,421 ,0 ,0 ,0 ,124 ,55 
20140401,전남,강진군, (일반고),3 ,27 ,8 ,9 ,10 ,0 ,0 ,0 ,701 ,204 ,229 ,268 ,0 ,0 ,0 ,65 ,26 
20140401,전남,강진군, (특목고),1 ,18 ,5 ,6 ,7 ,0 ,0 ,0 ,341 ,102 ,106 ,133 ,0 ,0 ,0 ,46 ,22 
20140401,전남,강진군, (특성화고),1 ,3 ,1 ,1 ,1 ,0 ,0 ,0 ,73 ,26 ,27 ,20 ,0 ,0 ,0 ,13 ,7 
20140401,전남,강진군,특수학교,1 ,13 ,3 ,3 ,3 ,1 ,1 ,2 ,107 ,24 ,25 ,34 ,7 ,10 ,7 ,25 ,9 
20140401,전남,강진군,계,43 ,239 ,52 ,52 ,56 ,19 ,21 ,23 ,3930 ,970 ,989 ,1033 ,249 ,262 ,261 ,485 ,256 
20140401,전남,해남군,유치원,23 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,613 ,0 ,0 ,0 ,0 ,0 ,0 ,48 ,46 
20140401,전남,해남군,초등학교,20 ,211 ,32 ,33 ,31 ,33 ,42 ,40 ,3125 ,499 ,490 ,489 ,518 ,548 ,581 ,357 ,156 
20140401,전남,해남군,중학교,11 ,83 ,26 ,27 ,30 ,0 ,0 ,0 ,2255 ,690 ,763 ,802 ,0 ,0 ,0 ,193 ,103 
